ID	URL	Title	Author	Year	Language	License
3370	http://ota.ox.ac.uk/text/3370.txt	Lectures on rhetoric and belles lettres: By Hugh Blair, ... In three volumes. ... [pt.3]	Blair, Hugh, 1718-1800.	1783.	English	CC BY-SA
5424	http://ota.ox.ac.uk/text/5424.txt	A defence of the ancient, legal, and constitutional, right of the people: to elect representatives for every session of Parliament; ... In a letter to a member of the Surry Committee. By Granville Sharp.	Sharp, Granville, 1735-1813.	1780.	English	CC BY-SA
3600	http://ota.ox.ac.uk/text/3600.txt	The history of Tom Jones: a foundling. In three volumes. ... By Henry Fielding, Esq;. [pt.1]	Fielding, Henry, 1707-1754.	1749.	English	CC BY-SA
3188	http://ota.ox.ac.uk/text/3188.txt	A discourse of coin and coinage : the first invention, use, matter, forms, proportions and differences, ancient &amp; modern : with the advantages and disadvantages of the rise and fall thereof, in our own or neighbouring nations and the Reasons : together with a short account of our common law therein	Vaughan, Rice	1675	English	CC BY-SA
4511	http://ota.ox.ac.uk/text/4511.txt	Essays on the principles of morality and natural religion: In two parts.	Kames, Henry Home, Lord, 1696-1782.	1751.	English	CC BY-SA
4959	http://ota.ox.ac.uk/text/4959.txt	The history of the Robinhood Society: In which the origin of that illustrious body of men is traced; the method of managing their debates is shewn; ... and some original speeches, ... are recorded. ...	Gentleman, Francis, 1728-1784.	1764.	English	CC BY-SA
5557	http://ota.ox.ac.uk/text/5557.txt	Remarks on medical jurisprudence: intended for the general information of juries and young surgeons.	Dease, William, 1752?-1798.	1793.	English	CC BY-SA
3075	http://ota.ox.ac.uk/text/3075.txt	On Aerial Navigation	Cayley, George, Sir, 1773-1857	1810	English	CC BY-SA
3119	http://ota.ox.ac.uk/text/3119.txt	The legend of Sleepy Hollow	Irving, Washington, 1783-1859	1820	English	CC BY-SA
5062	http://ota.ox.ac.uk/text/5062.txt	Natural history: general and particular, by the Count de Buffon, translated into English. Illustrated with above 260 copper-plates, and occasional notes and observations by the translator. [pt.4]	Buffon, Georges Louis Leclerc, comte de, 1707-1788.	1780-85.	English	CC BY-SA
3417	http://ota.ox.ac.uk/text/3417.txt	Remarks on a play, call'd, The conscious lovers: a comedy. By Mr. Dennis.	Dennis, John, 1657-1734.	1723.	English	CC BY-SA
3629	http://ota.ox.ac.uk/text/3629.txt	A treatise of human nature: being an attempt to introduce the experimental method of reasoning into moral subjects. ... [pt.1]	Hume, David, 1711-1776.	1739-40.	English	CC BY-SA
3181	http://ota.ox.ac.uk/text/3181.txt	The arte of English poesie: contriued into three bookes : the first of poets and poesie, the second of proportion, the third of ornament 	Puttenham, George, d. 1590	1589	English	CC BY-SA
3765	http://ota.ox.ac.uk/text/3765.txt	Kilkenny: or, the old man's wish. By W. R. Chetwood	Chetwood, W. R. (William Rufus), d. 1766.	1748.	English	CC BY-SA
4797	http://ota.ox.ac.uk/text/4797.txt	An inquiry into the nature and causes of the wealth of nations: By Adam Smith, ... In two volumes. ... [pt.2]	Smith, Adam, 1723-1790.	1776.	English	CC BY-SA
3921	http://ota.ox.ac.uk/text/3921.txt	English readings; a comic piece, in one act. Inscribed to George Colman, Esq	Cobb, James, 1756-1818.	1787.	English	CC BY-SA
4847	http://ota.ox.ac.uk/text/4847.txt	Coriolanus: A tragedy. As it is acted at the Theatre-Royal in Covent-Garden. By the late James Thomson.	Thomson, James, 1700-1748.	1749.	English	CC BY-SA
4568	http://ota.ox.ac.uk/text/4568.txt	The life and strange surprizing adventures of Robinson Crusoe: of York, mariner: who lived eight and twenty years, all alone in an un-inhabited island on the coast of America, near the mouth of the great river of Oroonoque; ... Written by himself.	Defoe, Daniel, 1661?-1731.	1719.	English	CC BY-SA
3596	http://ota.ox.ac.uk/text/3596.txt	An essay on history: in three epistles to Edward Gibbon, Esq. with notes. By William Hayley, Esq.	Hayley, William, 1745-1820.	1780.	English	CC BY-SA
5512	http://ota.ox.ac.uk/text/5512.txt	An essay on slavery: proving from Scripture its inconsistency with humanity and religion; in answer to a late publication, entitled, "The African trade for Negro slaves shewn to be consistent with principles of humanity, and with the laws of revealed religion." By Granville Sharp, Esq. With an introductory preface, containing the sentiments of the monthly reviewers on that publication; and the opinion of several eminent writers on the subject. To which is added, an elegy on the miserable state of an African slave, by the celebrated an ingenious William Shenstone, Esq.	Sharp, Granville, 1735-1813.	1773.	English	CC BY-SA
4516	http://ota.ox.ac.uk/text/4516.txt	Homer's Battle of the frogs and mice. With the remarks of Zoilus. To which is prefix'd, the life of the said Zoilus	Homer.	1717.	English	CC BY-SA
3031	http://ota.ox.ac.uk/text/3031.txt	Amores	Ovid, 43 B.C.-17 or 18 A.D.	0018	Latin	CC BY-SA
4065	http://ota.ox.ac.uk/text/4065.txt	London: or, the progress of commerce. A poem. By Mr. Glover.	Glover, Richard, 1712-1785.	1739.	English	CC BY-SA
3443	http://ota.ox.ac.uk/text/3443.txt	Two letters from the Right Honourable Mr. Burke, on the French Revolution: one to the translator of his Reflections on the revolution in France; the other to Captain W-, on the same subject.	Burke, Edmund, 1729-1797.	1791.	English	CC BY-SA
3148	http://ota.ox.ac.uk/text/3148.txt	A journal of the plague year	Defoe, Daniel, 1661?-1731	1722	English	CC BY-SA
3346	http://ota.ox.ac.uk/text/3346.txt	The capricious lovers: a comic opera. As it is performed at the Theatre Royal in Drury-Lane. By Mr. Robert Lloyd. The music composed by Mr. Rush.	Lloyd, Robert, 1733-1764.	1764.	English	CC BY-SA
4561	http://ota.ox.ac.uk/text/4561.txt	The Irish mimic: or blunders at Brighton: a musical entertainment in two acts. As performed at the Theatre-Royal, Covent-Garden. With universal applause. Written by John O'Keeffe.	O'Keeffe, John, 1747-1833.	1795.	English	CC BY-SA
4795	http://ota.ox.ac.uk/text/4795.txt	The absolute and indispensible duty of Christians: in this critical juncture, considered and enforced, in an affectionate address. By W. Mason.	Mason, William, 1719-1791.	1775.	English	CC BY-SA
4250	http://ota.ox.ac.uk/text/4250.txt	Zenobia: a tragedy: As it is performed at the Theatre Royal in Drury-Lane. By the author of The orphan of China.	Murphy, Arthur, 1727-1805.	1768.	English	CC BY-SA
3242	http://ota.ox.ac.uk/text/3242.txt	The history of the adventures of Joseph Andrews and his friend Mr. Abraham Adams	Fielding, Henry, 1707-1754	1742	English	CC BY-SA
3171	http://ota.ox.ac.uk/text/3171.txt	Ebenezer Beriah Kelly: autobiography	Kelly, Ebenezer Beriah, b. 1783	1856	English	CC BY-SA
5183	http://ota.ox.ac.uk/text/5183.txt	Poems to Thespia	Downman, Hugh, 1740-1809.	1781.	English	CC BY-SA
4125	http://ota.ox.ac.uk/text/4125.txt	The prodigal son; an oratorio: written by Mr. Hull. Set to music by Mr. Arnold.	Hull, Thomas, 1728-1808.	1773.	English	CC BY-SA
3165	http://ota.ox.ac.uk/text/3165.txt	True saints, when absent from the body, are present with the Lord	Edwards, Jonathan, 1703-1758	1747	English	CC BY-SA
5477	http://ota.ox.ac.uk/text/5477.txt	The history of Sir George Warrington: or the political Quixote. By the author of The female Quixote. In three volumes. ... [pt.2]	Lennox, Charlotte, ca. 1729-1804.	1797.	English	CC BY-SA
3828	http://ota.ox.ac.uk/text/3828.txt	Alfred: a masque: Represented before Their Royal Highnesses the Prince and Princess of Wales, at Cliffden, on the first of August, 1740.	Thomson, James, 1700-1748.	1740.	English	CC BY-SA
4675	http://ota.ox.ac.uk/text/4675.txt	The Battiad. Canto the first	Mendez, Moses, d. 1758.	1750.	English	CC BY-SA
4735	http://ota.ox.ac.uk/text/4735.txt	Ode inscribed to John Howard: Esq. F.R.S. author of "The state of English and foreign prisons." By William Hayley, Esq.	Hayley, William, 1745-1820.	1780.	English	CC BY-SA
3928	http://ota.ox.ac.uk/text/3928.txt	The invasion: or, a trip to Brighthelmstone. A farce of two acts, as it is performed, with universal applause, at the Theatre-Royal, in Covent-Garden. Written by F. Pilon.	Pilon, Frederick, 1750-1788.	1778.	English	CC BY-SA
5470	http://ota.ox.ac.uk/text/5470.txt	The answer of Philip Francis, Esq. to the charges exhibited against him, General Clavering, and Colonel Monson: By Sir Elijah Impey, Knight, when at the bar of the House of Commons, on his defence to the Nunducomar charge.	Francis, Philip, Sir, 1740-1818.	[1788]	English	CC BY-SA
4028	http://ota.ox.ac.uk/text/4028.txt	The lying valet: in two acts. As it is performed gratis, at the theatre in Goodman's-Fields. By D. Garrick.	Garrick, David, 1717-1779.	1742 [i.e.1741]	English	CC BY-SA
5446	http://ota.ox.ac.uk/text/5446.txt	An essay on the suretiship of Christ. In two parts. Part I. The doctrine stated. Part II. Objections answered. By Samuel Richardson	Richardson, Samuel, d. 1805.	1796.	English	CC BY-SA
4535	http://ota.ox.ac.uk/text/4535.txt	The history of Lady Barton: a novel, in letters, by Mrs. Griffith. In three volumes. ... [pt.2]	Griffith, Mrs. (Elizabeth), 1720?-1793.	1771.	English	CC BY-SA
4420	http://ota.ox.ac.uk/text/4420.txt	The chaplet: A musical entertainment. As it is perform'd by His Majesty's company of comedians at the Theatre-Royal in Drury-Lane. The music compos'd by Dr. Boyce.	Mendez, Moses, d. 1758.	1753.	English	CC BY-SA
5080	http://ota.ox.ac.uk/text/5080.txt	The sublime and beautiful of scripture: being essays on select passages of sacred composition. By Courtney Melmoth. In two volumes. [pt.2]	Pratt, Mr. (Samuel Jackson), 1749-1814.	1777.	English	CC BY-SA
4197	http://ota.ox.ac.uk/text/4197.txt	The Sunday school	More, Hannah, 1745-1833.	[1796]	English	CC BY-SA
4102	http://ota.ox.ac.uk/text/4102.txt	Poems by J. Donaldson, author of The elements of beauty	Donaldson, J. (John), 1737-1801.	1784.	English	CC BY-SA
3943	http://ota.ox.ac.uk/text/3943.txt	Essays and treatises: on several subjects. By David Hume, Esq; In four volumes. ... [pt.3]	Hume, David, 1711-1776.	1760.	English	CC BY-SA
4493	http://ota.ox.ac.uk/text/4493.txt	The modish wife, a comedy: performed with uninfluenced applause at the Theatre-Royal, Haymarket. To which is prefixed a summary view of the stage, as it has been, is, and ought to be. With biographical anecdotes of Messrs. Mossop, Dexter, Derrick, and the author, ...	Gentleman, Francis, 1728-1784.	[1775]	English	CC BY-SA
4152	http://ota.ox.ac.uk/text/4152.txt	Reflections on the Revolution in France: and on the proceedings in certain societies in London relative to that event. In a letter intended to have been sent to a gentleman in Paris. By the Right Honourable Edmund Burke.	Burke, Edmund, 1729-1797.	1790.	English	CC BY-SA
5361	http://ota.ox.ac.uk/text/5361.txt	The poetical calendar: Containing a collection of scarce and valuable pieces of poetry: ... by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes. [pt.3]	Fawkes, Francis, 1720-1777.; Woty, William, 1731?-1791.	1763-64.	English	CC BY-SA
4121	http://ota.ox.ac.uk/text/4121.txt	Priestcraft distinguish'd from Christianity. Shewing, I. That wicked priests are the real Antichrists mention'd in Scripture.	Dennis, John, 1657-1734.	1715.	English	CC BY-SA
4679	http://ota.ox.ac.uk/text/4679.txt	The lives of the poets of Great Britain and Ireland: to the time of Dean Swift. Compiled from ample materials scattered in a variety of books, ... by Mr. Cibber. In four volumes. ... [pt.3]	Shiells, Robert, d. 1753.	1753.	English	CC BY-SA
3150	http://ota.ox.ac.uk/text/3150.txt	A sentimental journey through France and Italy 	Sterne, Laurence, 1713-1768	1768	English	CC BY-SA
3216	http://ota.ox.ac.uk/text/3216.txt	The Scarlet Pimpernel	Orczy, Baroness Emmuska, 1865-1947	1905	English	CC BY-SA
4884	http://ota.ox.ac.uk/text/4884.txt	Epistles philosophical and moral	Kenrick, W. (William), 1725?-1779.	1759.	English	CC BY-SA
5414	http://ota.ox.ac.uk/text/5414.txt	An account of the life, and dealings of God with Silas Told: ... Written by himself.	Told, Silas, 1711-1779.	1785.	English	CC BY-SA
3934	http://ota.ox.ac.uk/text/3934.txt	A dialogue between a dissenter and the Observator, concerning The shortest way with the dissenters	Defoe, Daniel, 1661?-1731.	1703.	English	CC BY-SA
4650	http://ota.ox.ac.uk/text/4650.txt	Critical observations on the sixth book of the Æneid	Gibbon, Edward, 1737-1794.	1794.	English	CC BY-SA
4491	http://ota.ox.ac.uk/text/4491.txt	Memoirs of some transactions during the late ministry of Robert E. of Oxford	Defoe, Daniel, 1661?-1731.	1717.	English	CC BY-SA
3645	http://ota.ox.ac.uk/text/3645.txt	The progress of envy: a poem, in imitation of Spenser. Occasioned by Lauder's attack on the character of Milton. Inscribed to the Right Honourable the Earl of Bath.	Lloyd, Robert, 1733-1764.	1751.	English	CC BY-SA
5107	http://ota.ox.ac.uk/text/5107.txt	An account of Barbarossa: the usurper of Algiers. Being the story on which the new tragedy, now in rehearsal at the Theatre Royal in Drury-Lane, is founded.	Brown, John, 1715-1766.	1755.	English	CC BY-SA
3152	http://ota.ox.ac.uk/text/3152.txt	The Virginia house-wife: method is the soul of management	Randolph, Mary, 1762-1828	1824	English	CC BY-SA
3299	http://ota.ox.ac.uk/text/3299.txt	Soldiers Three	Kipling, Rudyard, 1865-1936	1888	English	CC BY-SA
3793	http://ota.ox.ac.uk/text/3793.txt	Original letters of the late Reverend Mr. Laurence Sterne; never before published	Sterne, Laurence, 1713-1768.	1788.	English	CC BY-SA
5472	http://ota.ox.ac.uk/text/5472.txt	In the dead of the night. Sung by Mrs. Jordan in The wedding day	Inchbald, Mrs., 1753-1821.	[1791 - 1803]	English	CC BY-SA
4022	http://ota.ox.ac.uk/text/4022.txt	The letters of Valens, (which originally appeared in the London Evening Post) with corrections, explanatory notes, and a preface, by the author	Burke, William, 1730-1798.	1777.	English	CC BY-SA
4307	http://ota.ox.ac.uk/text/4307.txt	Tamerlane. A tragedy: As it is acted at the New Theater in Little Lincolns-Inn-Fields. By Her Majesty's servants. Written by N. Rowe, Esq;.	Rowe, Nicholas, 1674-1718.	1703.	English	CC BY-SA
3637	http://ota.ox.ac.uk/text/3637.txt	Philosophical essays: concerning human understanding. By the author of the Essays moral and political.	Hume, David, 1711-1776.	1748.	English	CC BY-SA
3422	http://ota.ox.ac.uk/text/3422.txt	Memoirs of the present state of the court and councils of Spain: In two parts. With the true reasons why this vast monarchy, which in the last century made so considerable a figure in the world, is in this so feeble and paralytick. Done into English by T. Brown. [pt.1]	Aulnoy, Madame d' (Marie-Catherine), 1650 or 51-1705.	1701.	English	CC BY-SA
5584	http://ota.ox.ac.uk/text/5584.txt	An essay for abridging the study of physick. To which is added, A dialogue, ... relating to the practice of physick,	Armstrong, John, 1709-1779.	1735.	English	CC BY-SA
4387	http://ota.ox.ac.uk/text/4387.txt	A general history of quadrupeds: The figures engraved on wood by T. Bewick.	Beilby, Ralph, 1743-1817.	1790.	English	CC BY-SA
3801	http://ota.ox.ac.uk/text/3801.txt	An historical essay on the principles of political associations in a state: ... in a comparative view of the associations of the year 1792, and that recently instituted by the Whig club. By the Rev. John Brand, M.A.	Brand, John, d. 1808.	1796.	English	CC BY-SA
3489	http://ota.ox.ac.uk/text/3489.txt	The Spanish lady, a musical entertainment: in two acts; founded on the plan of the old ballad. As performed at the Theatre-Royal in Covent-Garden.	Hull, Thomas, 1728-1808.	[1765?]	English	CC BY-SA
4161	http://ota.ox.ac.uk/text/4161.txt	The runaway, a comedy: as it is acted at the Theatre-Royal in Drury-Lane.	Cowley, Mrs. (Hannah), 1743-1809.	1776.	English	CC BY-SA
4397	http://ota.ox.ac.uk/text/4397.txt	The Italian: or the confessional of the black penitents. A romance. By Ann Radcliffe, ... In three volumes. ... [pt.2]	Radcliffe, Ann Ward, 1764-1823.	1797.	English	CC BY-SA
4531	http://ota.ox.ac.uk/text/4531.txt	The grounds of criticism in poetry, contain'd in some new discoveries never made before, requisite for the writing and judging of poems surely. Being a preliminary to a larger work design'd to be publish'd in folio, and entituled, A criticism upon our most celebrated English poets deceas'd. By Mr. Dennis	Dennis, John, 1657-1734.	1704.	English	CC BY-SA
3411	http://ota.ox.ac.uk/text/3411.txt	The pannel: As altered by J. P. Kemble. From Bickerstaff's translation of Calderon's El escondido y la trapada; and first acted at the Theatre Royal in Drury Lane, November 28th, 1788.	Kemble, John Philip, 1757-1823.	[1789?]	English	CC BY-SA
